Sample	Total	AS_neg	AS_pos	AS_total	SI	Histology
BS_JR5ATB7G	11999	440	318	758	0.0631719309942495	MB
BS_JRYJGYC4	10079	632	268	900	0.0892945728742931	HGG
BS_JS95PE0J	10982	123	210	333	0.0303223456565289	HGG
BS_JT82QGXF	9096	398	322	720	0.079155672823219	MB
BS_JTMXAMB7	4255	57	254	311	0.073090481786134	MB
BS_JVA2NQFF	13477	41	64	105	0.00779105142093938	LGG
BS_JVW2JJ39	10632	1142	337	1479	0.13910835214447	HGG
BS_JWSR581E	11439	29	27	56	0.004895532826296	LGG
BS_JX7S9MY7	5267	431	212	643	0.122080880956901	CPG
BS_JZRM1S3T	11177	179	176	355	0.0317616533953655	MB
BS_K17VQECG	9714	229	122	351	0.0361334156886967	HGG
BS_K25F4J3V	8001	212	154	366	0.0457442819647544	ATRT
BS_K2VYFVKZ	11951	22	36	58	0.00485315036398628	LGG
BS_K3ER45RV	14130	420	253	673	0.0476291578202406	MB
BS_K5802F84	15504	125	258	383	0.024703302373581	LGG
BS_K74PZET7	12599	411	316	727	0.0577029923009763	MB
BS_K7MVS0Z7	10927	56	24	80	0.00732131417589457	LGG
BS_K81DR8XG	11409	296	344	640	0.0560960645104742	MB
BS_KBEX4RT2	8285	330	366	696	0.084007242003621	HGG
BS_KBT7MQ6H	6396	168	183	351	0.0548780487804878	EPN
BS_KDSTG5YY	10504	95	66	161	0.0153274942878903	EPN
BS_KEA474HN	11978	56	42	98	0.00818166638837869	LGG
BS_KN92S7YQ	12074	349	284	633	0.0524267020043068	MB
BS_KND4B5CW	6203	206	117	323	0.0520715782685797	CPG
BS_KP735TJ6	13844	1427	316	1743	0.125902918231725	HGG
BS_KPT2WPHW	12302	217	241	458	0.0372297187449195	GNG
BS_KVNGNETA	11187	202	635	837	0.0748189863234111	MB
BS_KVV7001W	13349	57	55	112	0.00839014158363922	GNG
BS_KX6J8TRK	13434	47	63	110	0.00818817924668751	LGG
BS_KXCY5BN5	12755	127	154	281	0.02203057624461	ATRT
BS_KXMYBQ6N	9238	126	140	266	0.0287941112794977	EPN
BS_KYF0Q0E7	3812	164	256	420	0.110178384050367	MB
BS_M0QYNVK8	14535	250	155	405	0.0278637770897833	HGG
BS_M15PW2N0	13453	229	137	366	0.0272058276964246	MB
BS_M1PVEHCM	12359	1606	569	2175	0.175985112064083	HGG
BS_M1T1K5WV	13636	118	172	290	0.0212672337929011	EPN
BS_M4923M40	8071	216	192	408	0.0505513567092058	ATRT
BS_M4NVX721	13614	147	142	289	0.0212281474952255	GNG
BS_M4TTKPNR	12229	56	58	114	0.00932210319731785	LGG
BS_M7HCF7DW	14713	234	74	308	0.0209338680078842	HGG
BS_M84H3KXA	4563	110	280	390	0.0854700854700855	MB
BS_M85CXHDV	10093	70	91	161	0.0159516496581789	HGG
BS_M86ECPHK	16699	146	296	442	0.0264686508174142	MB
BS_M8M56Z4Y	10919	190	112	302	0.0276582104588332	LGG
BS_M8WP5T16	13172	179	98	277	0.0210294564227149	LGG
BS_MA2T7ET1	5697	216	243	459	0.0805687203791469	EPN
BS_MB7WN0ZB	4917	145	211	356	0.0724018710595892	HGG
BS_MBSTWZA6	14327	94	54	148	0.0103301458784114	LGG
BS_MDBT7S5Z	8954	376	249	625	0.0698012061648425	HGG
BS_ME3HKN2C	10593	128	145	273	0.0257717360521099	LGG
BS_MF47B9ZW	7386	445	371	816	0.110479285134037	GNG
BS_MF9X3PKH	12068	22	36	58	0.00480609877361618	LGG
BS_MKM0EEN1	12958	1269	341	1610	0.124247569069301	HGG
BS_MKP2Y41Z	7841	94	114	208	0.0265272286698125	EPN
BS_MMNRZ1EQ	7436	210	120	330	0.0443786982248521	ATRT
BS_MN5XVP5A	12270	237	105	342	0.0278728606356968	HGG
BS_MT15SGJN	2663	112	157	269	0.101013894104394	EPN
BS_MV6ASWV9	10576	706	271	977	0.0923789712556732	ATRT
BS_MVW01FPB	11922	136	144	280	0.023485992283174	ATRT
BS_MWWZBQ60	11557	256	87	343	0.0296789824348879	HGG
BS_MY9D8XZ1	9119	98	53	151	0.0165588332053953	LGG
BS_N0877CX1	6455	167	222	389	0.0602633617350891	ATRT
BS_N1E0H8YQ	15634	317	80	397	0.0253933734169119	LGG
BS_N210XMKR	9139	82	120	202	0.0221030747346537	LGG
BS_N4B1SZZH	11077	173	193	366	0.0330414372122416	MB
BS_N5B2CZMH	8512	245	187	432	0.0507518796992481	LGG
BS_N5DVEJXT	11762	139	106	245	0.0208297908518959	EPN
BS_N6NE6B3W	22445	402	724	1126	0.0501670750723992	LGG
BS_N8J1DP02	12422	262	209	471	0.0379165995813879	EPN
BS_NB42PWZN	9898	182	231	413	0.0417256011315417	EPN
BS_NB5XWMJT	11227	111	77	188	0.0167453460407945	LGG
BS_NB9XXBW6	7233	73	170	243	0.0335960182496889	HGG
BS_NEVYM2FP	8715	56	153	209	0.0239816408491107	HGG
BS_NGHK9RZP	9137	130	340	470	0.0514392032395754	EPN
BS_NGSG2KB6	12765	91	293	384	0.0300822561692127	HGG
BS_NGY0TE6S	8934	348	218	566	0.0633534810835012	CPG
BS_NH7K4CD9	6913	237	375	612	0.0885288586720671	EPN
BS_NKEAAFMW	12753	264	317	581	0.045557907943229	MB
BS_NKRYMHEP	13110	415	284	699	0.0533180778032037	MB
BS_NNPEC7W1	8558	540	446	986	0.115213835008179	HGG
BS_NPA6CZQF	7043	118	229	347	0.049268777509584	HGG
BS_NPQJ20KX	7951	184	151	335	0.0421330650232675	LGG
BS_NQB91P48	10175	91	60	151	0.0148402948402948	LGG
BS_NR3P3GN2	9203	168	95	263	0.0285776377268282	HGG
BS_NRFQEQKP	11095	58	52	110	0.00991437584497521	LGG
BS_NRPG5K4K	21901	36	139	175	0.00799050271677092	LGG
BS_NS7GSHB9	9442	78	75	153	0.0162041940266893	LGG
BS_NT9NZYFD	12994	121	152	273	0.0210096967831307	GNG
BS_NYS8TRCB	12481	96	94	190	0.0152231391715407	LGG
BS_NZ71XCG3	14203	312	201	513	0.036119129761318	MB
BS_P0QF87WC	12976	1093	369	1462	0.11266954377312	HGG
BS_P277RYX5	8392	142	95	237	0.0282411820781697	GNG
BS_P78SMRBS	12114	167	190	357	0.029470034670629	EPN
BS_P7EY9DXG	10805	200	164	364	0.0336881073577048	ATRT
BS_PEP9NZXN	13417	114	52	166	0.0123723634195424	LGG
BS_PGHK1JRW	8794	92	97	189	0.0214919263133955	ATRT
BS_PJPGVD62	8806	511	370	881	0.100045423574835	EPN
BS_PK18H7E7	13313	120	25	145	0.0108916097047998	LGG
BS_PKW05VZV	10884	71	77	148	0.0135979419331128	HGG
BS_PN2CE34A	8754	227	281	508	0.0580306145761937	LGG
BS_PQ6QEVE8	11904	155	100	255	0.0214213709677419	GNG
BS_PQ7CQFYR	6889	267	222	489	0.0709827260850631	GNG
BS_PQVTB6BB	12305	129	123	252	0.0204794798862251	HGG
BS_PRAEF32W	4901	68	82	150	0.03060599877576	EPN
BS_PRR8K9GE	9630	184	170	354	0.0367601246105919	CPG
BS_PS0P3QJ3	2113	218	148	366	0.173213440605774	HGG
BS_PSW27ZTE	9647	68	87	155	0.0160671711412874	EPN
BS_PXCPK5XS	9929	205	273	478	0.0481418068284822	HGG
BS_PZVHMSYN	11819	1854	296	2150	0.181910483120399	HGG
BS_Q13FQ8FV	937	368	51	419	0.447171824973319	HGG
BS_Q3TBCK4V	9322	47	39	86	0.00922548809268397	LGG
BS_Q5WZYWCT	11445	378	378	756	0.0660550458715596	EPN
BS_Q79NP5YY	9304	43	44	87	0.00935081685296647	LGG
BS_QB84TBA3	11510	1940	705	2645	0.229800173761946	HGG
BS_QC3XCE6X	12427	119	129	248	0.0199565462299831	LGG
BS_QEYPFYHD	25509	612	581	1193	0.0467678074405112	MB
BS_QF5VVZX5	7762	185	258	443	0.0570729193506828	GNG
BS_QH82PBMB	8612	69	56	125	0.0145146307477938	LGG
BS_QNNX91SM	9344	92	193	285	0.0305008561643836	HGG
BS_QP6MSKRE	9273	122	59	181	0.0195190337539092	EPN
BS_QPPPGYP4	9684	376	308	684	0.0706319702602231	MB
BS_QRDT19KS	12830	449	337	786	0.0612626656274357	MB
BS_QRNSKFMS	10680	93	89	182	0.0170411985018727	LGG
BS_QSTAVWGE	11292	165	246	411	0.0363974495217853	EPN
BS_QTSXW7DA	10969	55	43	98	0.00893426930440332	LGG
BS_QV51J756	11393	151	170	321	0.0281751952953568	GNG
BS_QWTE1CWR	15045	260	80	340	0.0225988700564972	HGG
BS_QX12J6W1	10268	153	195	348	0.0338917023763148	ATRT
BS_QXKRN6CR	4449	151	236	387	0.0869858395144976	EPN
BS_R13X6TMW	9550	83	63	146	0.0152879581151832	LGG
BS_R244Z0WX	8982	184	195	379	0.0421955021153418	LGG
BS_R439VVPK	12666	335	222	557	0.0439759987367756	MB
BS_R5SNFB5B	10165	298	387	685	0.0673880964092474	HGG
BS_R634WKN7	11539	50	74	124	0.0107461651789583	LGG
BS_R6WNEEE4	9800	133	96	229	0.0233673469387755	MB
BS_R7HZCZ8B	12996	117	102	219	0.0168513388734995	CPG
BS_R7NTZR4C	8939	125	186	311	0.0347913636872133	HGG
BS_R9B92M75	10218	55	203	258	0.0252495596007046	HGG
BS_RCC8BXVE	11349	276	351	627	0.0552471583399418	MB
BS_RCCN63K6	8856	115	92	207	0.0233739837398374	HGG
BS_RCFQ31XF	7251	54	117	171	0.0235829540753	EPN
BS_RD4D5F9F	11755	192	79	271	0.0230540195661421	MB
BS_RFMQ7T0T	13288	73	132	205	0.0154274533413606	CPG
BS_RGPSEMHC	5836	78	207	285	0.0488348183687457	EPN
BS_RGSMX7QD	9830	121	83	204	0.0207527975584944	GNG
BS_RHD7XPNP	11414	112	208	320	0.0280357455756089	EPN
BS_RRAEQZ97	10850	40	40	80	0.00737327188940092	LGG
BS_RSRPX3S8	10435	316	108	424	0.0406324868231912	MB
BS_RVSEDNJ4	8188	131	56	187	0.022838299951148	GNG
BS_RWJZFTP9	12290	24	48	72	0.00585842148087876	LGG
BS_RX1YTZ7F	7962	93	193	286	0.0359206229590555	HGG
BS_RXN5T5YT	9768	382	191	573	0.0586609336609337	HGG
BS_S0175QKX	12830	84	66	150	0.0116913484021824	EPN
BS_S1KK7XRH	13080	73	49	122	0.00932721712538226	LGG
BS_S1M423AB	13866	501	256	757	0.0545939708639838	MB
BS_S2TA8R29	9292	77	48	125	0.0134524321997417	HGG
BS_S458NMKH	10643	53	37	90	0.00845626233204923	LGG
BS_S4V9E1XJ	11833	28	25	53	0.00447899940843404	LGG
BS_S50KQEXV	6957	97	47	144	0.0206985769728331	LGG
BS_S5P8VTN5	11602	81	115	196	0.0168936390277538	HGG
BS_S69QZAJR	14220	283	262	545	0.0383263009845288	MB
BS_S6NJRR5W	9905	237	335	572	0.057748611812216	CPG
BS_S6Q7NKA3	9033	121	329	450	0.0498173364330787	MB
BS_S6S7SK3P	11840	1990	514	2504	0.211486486486486	HGG
BS_S71RJ8DH	8267	108	88	196	0.0237087214225233	ATRT
BS_S7CZY2CH	10025	116	69	185	0.0184538653366584	LGG
BS_S9929Z8B	9830	108	88	196	0.0199389623601221	GNG
BS_SAA624A4	2447	230	315	545	0.222721700040866	EPN
BS_SD8YBRBR	19682	2889	554	3443	0.174931409409613	HGG
BS_SDA4RMMG	12773	53	43	96	0.00751585375401237	LGG
BS_SDCNP7MW	8147	224	305	529	0.0649318767644532	EPN
BS_SDZY6RZ3	8993	96	70	166	0.0184588012898921	LGG
BS_SFKZSJN1	13428	76	103	179	0.0133303544831695	LGG
BS_SHMC4902	11698	57	29	86	0.00735168404855531	LGG
BS_SKGJ5SY9	11936	144	148	292	0.0244638069705094	MB
BS_SNVM7CZT	5984	98	94	192	0.0320855614973262	HGG
BS_SQX5E15Z	12769	57	56	113	0.00884955752212389	LGG
BS_SXRS2P6T	10993	32	36	68	0.00618575457109069	LGG
BS_T0RKFEKR	8868	38	55	93	0.0104871447902571	LGG
BS_T1DVKKJB	11253	499	166	665	0.0590953523504843	EPN
BS_T1QMEH1N	5342	232	201	433	0.0810557843504306	CPG
BS_T1W4JA94	8392	106	46	152	0.0181124880838894	LGG
BS_T1YHK6B7	9738	549	152	701	0.071986034093243	HGG
BS_T2QPMZCM	11720	150	196	346	0.0295221843003413	LGG
BS_T3DGY9J9	6420	108	76	184	0.0286604361370717	HGG
BS_T3H5AY8A	11480	260	96	356	0.0310104529616725	LGG
BS_T4JFN54G	6238	53	52	105	0.0168323180506573	LGG
BS_T4P3J13C	10496	74	45	119	0.0113376524390244	EPN
BS_T55Y4Z0Y	11817	114	103	217	0.0183633747990184	LGG
BS_TA9WP4TH	10608	473	260	733	0.0690987933634993	MB
BS_TBWYAFSM	11524	124	330	454	0.0393960430406109	EPN
BS_TCGEZJ5F	8093	341	393	734	0.0906956629185716	EPN
BS_TE0GVDNG	8013	394	279	673	0.0839885186571821	MB
BS_TG93XC55	14338	339	414	753	0.0525177849072395	GNG
BS_TGS109T3	10579	238	102	340	0.0321391435863503	HGG
BS_TJTEF70D	3538	107	227	334	0.0944036178631995	HGG
BS_TK84K675	13321	566	187	753	0.0565272877411606	HGG
BS_TM9MH0RP	11595	88	100	188	0.0162138852953859	HGG
BS_TMTV769C	10437	61	86	147	0.0140845070422535	LGG
BS_TNRHHYNC	11694	279	318	597	0.0510518214468958	EPN
BS_TRKH2SPE	12840	294	239	533	0.0415109034267913	HGG
BS_TV5B86ZD	5507	159	546	705	0.128018885055384	HGG
BS_TW8DQH8J	3814	123	234	357	0.0936025170424751	MB
BS_TXY8QYWA	9655	141	151	292	0.0302433972035215	EPN
BS_TXZ7KHTQ	5250	167	298	465	0.0885714285714286	HGG
BS_TYAYZ9ZW	11164	473	206	679	0.060820494446435	MB
BS_TZ5D0A7R	12415	388	214	602	0.0484897301651228	EPN
BS_TZVFR600	7272	167	131	298	0.040979097909791	MB
BS_V0Q1G94N	7634	103	57	160	0.0209588682211161	LGG
BS_V3REENH9	3788	62	56	118	0.0311510031678986	LGG
BS_V3Z3DB4N	14093	196	119	315	0.0223515220322146	HGG
BS_V4W81SFC	13562	97	87	184	0.0135673204542103	EPN
BS_V72GX2AZ	7832	67	52	119	0.015194075587334	LGG
BS_V72H4RQS	8394	196	151	347	0.0413390517035978	MB
BS_V7BJM89K	9756	101	179	280	0.02870028700287	LGG
BS_V89HGTET	11178	49	39	88	0.00787260690642333	LGG
BS_V96WVE3Z	15475	1417	435	1852	0.11967689822294	MB
BS_V9HVBBDW	13702	371	329	700	0.0510874324916071	MB
BS_VA5T4KAA	12437	90	396	486	0.0390769478169977	MB
BS_VAAHBH60	7075	456	139	595	0.0840989399293286	EPN
BS_VARR255N	9695	64	36	100	0.0103145951521403	LGG
BS_VF5XWFXD	11763	66	48	114	0.00969140525376179	HGG
BS_VJ2S5DVS	10788	291	573	864	0.0800889877641824	EPN
BS_VJVDJABP	11083	126	281	407	0.036722908959668	MB
BS_VMEX27TN	10202	121	221	342	0.0335228386590865	MB
BS_VMMJYN8Z	15029	60	121	181	0.0120433827932664	GNG
BS_VMQMGSJY	11222	70	158	228	0.0203172340046338	HGG
BS_VNK9XYV9	10641	137	118	255	0.0239639131660558	CPG
BS_VP3C8WZT	10309	70	38	108	0.0104762828596372	LGG
BS_VP5Y45Z7	9841	45	39	84	0.00853571791484605	LGG
BS_VPBMDMQX	10107	210	66	276	0.0273078064707628	MB
BS_VPMKHW9X	9805	326	282	608	0.0620091789903111	CPG
BS_VR7FR1NE	8945	71	73	144	0.0160983789826719	LGG
BS_VT6C6N6K	10315	358	117	475	0.0460494425593795	MB
BS_VVFBW0YH	9248	361	221	582	0.0629325259515571	MB
BS_VVTHDRBD	8016	88	89	177	0.0220808383233533	HGG
BS_VW85Q4XJ	11211	49	19	68	0.00606547141200607	LGG
BS_W1385R8Y	9077	219	521	740	0.0815247328412471	HGG
BS_W311713R	7824	374	305	679	0.0867842535787321	MB
BS_W4DB5RP1	8201	1164	352	1516	0.184855505426168	HGG
BS_W4H1D4Y6	9404	234	241	475	0.0505104210974054	HGG
BS_W4HGV6E7	17560	97	411	508	0.0289293849658314	LGG
BS_W60RQAKK	14295	3950	687	4637	0.324379153550192	HGG
BS_W644VEVE	17243	395	233	628	0.0364205764658122	MB
BS_W7MFJZ5A	9789	51	129	180	0.0183879865154766	HGG
BS_W80TJC27	3972	63	148	211	0.0531218529707956	EPN
BS_W97QQYKQ	13589	95	80	175	0.0128780631393038	GNG
BS_W9AT0MR7	10413	358	317	675	0.0648228176318064	MB
BS_W9N9844Q	16186	226	99	325	0.0200790806870135	HGG
BS_WAXJY4XQ	7897	152	159	311	0.0393820438141066	HGG
BS_WCRKYV0T	12663	366	536	902	0.0712311458580115	LGG
BS_WFD0GE5X	11066	77	118	195	0.0176215434664739	EPN
BS_WG203ECV	12085	54	49	103	0.00852296235002069	LGG
BS_WGK8ZMVA	10242	65	90	155	0.0151337629369264	EPN
BS_WH5HDE0A	14376	217	221	438	0.0304674457429048	MB
BS_WH8G4VFB	11440	3497	621	4118	0.359965034965035	HGG
BS_WJ9H4NZZ	10549	359	140	499	0.0473030619016021	HGG
BS_WKESC3XN	18105	2908	664	3572	0.197293565313449	HGG
BS_WRHDP7WF	18784	100	122	222	0.0118185689948893	EPN
BS_WRQHPSXQ	11299	263	84	347	0.0307106823612709	GNG
BS_WV0S8N4M	13116	86	148	234	0.0178408051235133	ATRT
BS_WVW3W6ZB	7917	143	108	251	0.0317039282556524	ATRT
BS_WWKNJSJ5	15089	1452	517	1969	0.130492411690636	ATRT
BS_WYERXS4G	3452	59	214	273	0.0790845886442642	EPN
BS_X0F9AYEC	12693	110	128	238	0.0187504923973844	LGG
BS_X0XXN9BK	9461	197	290	487	0.0514744741570659	HGG
BS_X16PENSA	13136	27	63	90	0.00685140073081608	LGG
BS_X23724NJ	15223	254	142	396	0.0260132693949944	HGG
BS_X4DD4KSZ	13665	47	270	317	0.0231979509696304	HGG
BS_X4X1SFSE	5056	89	237	326	0.0644778481012658	HGG
BS_X59HSFGG	9681	69	73	142	0.0146679062080364	LGG
BS_X67GTEM6	10738	74	100	174	0.0162041348482026	EPN
BS_X91K8KMG	9076	136	54	190	0.0209343323049802	LGG
BS_XF0ZX2B3	5085	123	159	282	0.0554572271386431	EPN
BS_XG0DBWVT	10392	271	113	384	0.0369515011547344	HGG
BS_XGDPK33A	19737	124	509	633	0.0320717434260526	HGG
BS_XGSA3GQE	11080	44	58	102	0.0092057761732852	LGG
BS_XHCYEE2S	12827	197	161	358	0.0279098776019334	CPG
BS_XKKB4MZV	7178	128	46	174	0.0242407355809418	LGG
BS_XM1AHBDJ	3497	334	210	544	0.15556191020875	HGG
BS_XQ5SFW35	8923	84	39	123	0.013784601591393	HGG
BS_XQYHPBFS	8241	121	54	175	0.0212352869797355	EPN
BS_XZM79E42	7186	249	299	548	0.0762593932646813	HGG
BS_Y0PCBNJV	11636	31	23	54	0.00464077002406325	LGG
BS_Y7F9E2E9	12109	70	116	186	0.0153604756792468	LGG
BS_Y8D1F5WW	14118	385	235	620	0.0439155687774472	MB
BS_YA8RBGD8	12695	99	45	144	0.0113430484442694	LGG
BS_YB2RXRHT	13199	41	59	100	0.0075763315402682	LGG
BS_YCREDZTJ	12050	164	153	317	0.0263070539419087	LGG
BS_YDEVMD24	5133	305	264	569	0.110851353984025	HGG
BS_YE1MAQYJ	11840	110	254	364	0.0307432432432432	EPN
BS_YEB88D32	7683	144	239	383	0.0498503188858519	MB
BS_YEQVW4ND	10717	95	101	196	0.0182887001959504	LGG
BS_YETBN0RQ	10061	133	244	377	0.0374714243116986	MB
BS_YEW22W35	9852	164	83	247	0.0250710515631344	HGG
BS_YG0A13JH	3165	394	176	570	0.180094786729858	LGG
BS_YH05F9DB	9674	262	256	518	0.0535455861070912	CPG
BS_YMAJC22S	12872	229	150	379	0.0294437538844002	LGG
BS_YVMEEBKC	12632	32	26	58	0.00459151361621279	LGG
BS_YY5B2XDD	8955	118	105	223	0.0249022892238973	LGG
BS_YZ2Z1Q6Y	4264	187	138	325	0.0762195121951219	LGG
BS_Z0AVVB1V	9787	62	43	105	0.0107285174210688	LGG
BS_Z3RCA1T9	14825	86	314	400	0.0269814502529511	HGG
BS_Z45HD492	9356	240	166	406	0.0433946130825139	MB
BS_Z6BWR941	12134	33	47	80	0.00659304433822317	LGG
BS_Z7890YNR	9254	320	114	434	0.0468986384266263	EPN
BS_Z7PKVY9J	5090	286	422	708	0.13909626719057	MB
BS_Z7Y2466H	10182	80	68	148	0.0145354547240228	LGG
BS_Z8F3GM85	9715	88	55	143	0.0147195059186825	HGG
BS_Z8YZ6QGS	12296	128	66	194	0.0157774886141835	HGG
BS_ZD5HN296	7835	65	167	232	0.0296107211231653	HGG
BS_ZF34SJGN	8593	157	149	306	0.0356103805423019	CPG
BS_ZF6BSFNF	11149	91	226	317	0.0284330433222711	HGG
BS_ZRM0W01M	11171	224	315	539	0.0482499328618745	LGG
BS_ZTWGFWTX	7417	104	73	177	0.0238640959956856	LGG
BS_ZV1P6W9C	9184	304	189	493	0.0536803135888502	HGG
BS_ZV68CES9	14997	141	272	413	0.0275388411015536	MB
BS_ZV9Z3SY6	8859	80	56	136	0.0153516198216503	LGG
BS_ZVWE73JZ	11344	92	100	192	0.0169252468265162	HGG
BS_ZVX2GRD6	7327	201	138	339	0.0462672307902279	LGG
BS_ZVZDDW2G	11455	119	51	170	0.0148406809253601	LGG
BS_ZWR9W4FX	10403	82	80	162	0.0155724310295107	CPG
BS_ZXYDSBM9	13071	347	335	682	0.0521765740953255	MB
BS_ZZMYDZJW	11847	39	42	81	0.00683717396809319	LGG
BS_ZZWMD6FA	13789	36	40	76	0.00551163971281456	GNG
