Tumor_Sample_Barcode	experimental_strategy	mutation_count	region_size	tmb
BS_WFZG82XZ	WGS	5	35984681	0.13894801512899335
BS_XWKDJ2M6	WGS	14	35984681	0.3890544423611814
BS_TWN989ZD	WGS	9	35984681	0.25010642723218807
BS_DZ998H9P	WGS	7	35984681	0.1945272211805907
BS_F92J3KBA	WGS	4	35984681	0.11115841210319469
BS_D7442ACV	WGS	33	35984681	0.9170568998513562
BS_7S8KSFRC	WGS	7	35984681	0.1945272211805907
BS_7W42FH5A	WGS	37	35984681	1.0282153119545507
BS_HCWEF4QN	WGS	6	35984681	0.16673761815479202
BS_64P50TAP	WGS	5	35984681	0.13894801512899335
BS_2F5KDZ93	WGS	13	35984681	0.3612648393353827
BS_D3N3FG7Y	WGS	8	35984681	0.22231682420638937
BS_W09W6AAS	WGS	6	35984681	0.16673761815479202
BS_GAA781GQ	WGS	40	35984681	1.1115841210319468
BS_BHKAK446	WGS	21	35984681	0.5835816635417721
BS_DGV11G69	WGS	22	35984681	0.6113712665675708
BS_Y9BHAPG3	WGS	25	35984681	0.6947400756449668
BS_ZRG2V7T2	WGS	16	35984681	0.44463364841277875
BS_XQSEQPAZ	WGS	2	35984681	0.055579206051597344
BS_B4GBBM0J	WGS	4	35984681	0.11115841210319469
BS_SGRCCAVT	WGS	13	35984681	0.3612648393353827
BS_XH6P7BY8	WGS	15	35984681	0.41684404538698006
BS_H68W3CE8	WGS	6	35984681	0.16673761815479202
BS_SPGHWHXY	WGS	5	35984681	0.13894801512899335
BS_4G4PK2D4	WGS	9	35984681	0.25010642723218807
BS_PKHXM1NB	WGS	30	35984681	0.8336880907739601
BS_9ZDR2H7D	WGS	9	35984681	0.25010642723218807
BS_P6FPBJM8	WGS	25	35984681	0.6947400756449668
BS_2N95EW0G	WGS	22	35984681	0.6113712665675708
BS_V4VGG98Y	WGS	38	35984681	1.0560049149803494
BS_8XDZQKSD	WGS	26	35984681	0.7225296786707655
BS_R13WNSAR	WGS	14	35984681	0.3890544423611814
BS_TT4PHFV7	WGS	10	35984681	0.2778960302579867
BS_QDMDQ3E3	WGS	6	35984681	0.16673761815479202
BS_2SFR8Z1P	WGS	4	35984681	0.11115841210319469
BS_9G2RB0V8	WGS	24	35984681	0.6669504726191681
BS_9PRG9CJC	WGS	13	35984681	0.3612648393353827
BS_B80Z459E	WGS	42	35984681	1.1671633270835442
BS_KXRFQF5N	WGS	13	35984681	0.3612648393353827
BS_APY3G22J	WGS	6	35984681	0.16673761815479202
BS_9CPZ5R1T	WGS	2	35984681	0.055579206051597344
BS_7ZT919XN	WGS	6	35984681	0.16673761815479202
BS_9ND96NYZ	WGS	1	35984681	0.027789603025798672
BS_FAEHNS3Q	WGS	2	35984681	0.055579206051597344
BS_PS8TB6Z0	WGS	8	35984681	0.22231682420638937
BS_C3KT9THS	WGS	7	35984681	0.1945272211805907
BS_MYVQ8YDT	WGS	29	35984681	0.8058984877481614
BS_RQZZ6T97	WGS	3	35984681	0.08336880907739601
BS_CG9KDK95	WGS	1	35984681	0.027789603025798672
BS_X6BEG5J1	WGS	6	35984681	0.16673761815479202
BS_8S0EDFTP	WGS	8	35984681	0.22231682420638937
BS_A11S37GE	WGS	14	35984681	0.3890544423611814
BS_Y4V9JXG4	WGS	12	35984681	0.33347523630958403
BS_C9YD10Y4	WGS	11	35984681	0.3056856332837854
BS_TS07B3TC	WGS	21	35984681	0.5835816635417721
BS_CD6KRB1K	WGS	2	35984681	0.055579206051597344
BS_QCP0VAZ7	WGS	6	35984681	0.16673761815479202
BS_FK3DPAWA	WGS	12	35984681	0.33347523630958403
BS_WSK7MH3C	WGS	10	35984681	0.2778960302579867
BS_ACCE0MEA	WGS	18	35984681	0.5002128544643761
BS_3564XTTK	WGS	21	35984681	0.5835816635417721
BS_NVJJJ7MT	WGS	54	35984681	1.5006385633931283
BS_69KVWAWK	WGS	3	35984681	0.08336880907739601
BS_0RBGK29M	WGS	39	35984681	1.0837945180061481
BS_MJ2H7ZT3	WGS	4	35984681	0.11115841210319469
BS_MQ6RKJCD	WGS	10	35984681	0.2778960302579867
BS_RA5HNMDP	WGS	7	35984681	0.1945272211805907
BS_AE718N55	WGS	2	35984681	0.055579206051597344
BS_V7B79J5R	WGS	5	35984681	0.13894801512899335
BS_3CVTNBQ3	WGS	2	35984681	0.055579206051597344
BS_6KH6CXMH	WGS	9	35984681	0.25010642723218807
BS_CKVK1AYV	WGS	1	35984681	0.027789603025798672
BS_W41Y820G	WGS	7	35984681	0.1945272211805907
BS_2X9EVKZ0	WGS	6	35984681	0.16673761815479202
BS_JQ0XD1K9	WGS	7	35984681	0.1945272211805907
BS_1YD0ZQ4R	WGS	6	35984681	0.16673761815479202
BS_VGAKW5G6	WGS	17	35984681	0.4724232514385774
BS_FV0C303D	WGS	5	35984681	0.13894801512899335
BS_DFJYRYV1	WGS	2	35984681	0.055579206051597344
BS_WMM0MP1J	WGS	12	35984681	0.33347523630958403
BS_F3ZZ4BXE	WGS	6	35984681	0.16673761815479202
BS_SY6CCX4G	WGS	11	35984681	0.3056856332837854
BS_W2BC0CVT	WGS	24	35984681	0.6669504726191681
BS_30NT6PNA	WGS	3	35984681	0.08336880907739601
BS_CGGJZ5Q1	WGS	9	35984681	0.25010642723218807
BS_TR758MB1	WGS	7	35984681	0.1945272211805907
BS_EQE447QB	WGS	17	35984681	0.4724232514385774
BS_P8X3GAEP	WGS	1	35984681	0.027789603025798672
BS_QKTJ4QY9	WGS	5	35984681	0.13894801512899335
BS_T9VPRPVA	WGS	5	35984681	0.13894801512899335
BS_5BFNH9S6	WGS	7	35984681	0.1945272211805907
BS_MTQ7F28J	WGS	17	35984681	0.4724232514385774
BS_QDRHQSPZ	WGS	10	35984681	0.2778960302579867
BS_CPGZYTHM	WGS	7	35984681	0.1945272211805907
BS_W22EEJCZ	WGS	3	35984681	0.08336880907739601
BS_MCCJ3EMF	WGS	15	35984681	0.41684404538698006
BS_PQFKEKEW	WGS	10	35984681	0.2778960302579867
BS_X2D8S1HY	WGS	9	35984681	0.25010642723218807
BS_B6E0477K	WGS	12	35984681	0.33347523630958403
BS_5PEA35TB	WGS	4	35984681	0.11115841210319469
BS_W05MC7QG	WGS	6	35984681	0.16673761815479202
BS_H18ZNTNR	WGS	8	35984681	0.22231682420638937
BS_XA3KEKC6	WGS	6	35984681	0.16673761815479202
BS_DWYR5CTE	WGS	8	35984681	0.22231682420638937
BS_HYX0M8VM	WGS	6	35984681	0.16673761815479202
BS_SYSZCYYZ	WGS	20	35984681	0.5557920605159734
BS_C8T56CWR	WGS	5	35984681	0.13894801512899335
BS_SSHQFYA8	WGS	5	35984681	0.13894801512899335
BS_JGVTE14P	WGS	4	35984681	0.11115841210319469
BS_D8H43Q28	WGS	9	35984681	0.25010642723218807
BS_J3707KE2	WGS	3	35984681	0.08336880907739601
BS_Z2G9EG1X	WGS	4	35984681	0.11115841210319469
BS_7MXT22QP	WGS	7	35984681	0.1945272211805907
BS_AZ6KVKC4	WGS	9	35984681	0.25010642723218807
BS_1G3QX306	WGS	5	35984681	0.13894801512899335
BS_F6MNG2S0	WGS	13	35984681	0.3612648393353827
BS_92YFTG9R	WGS	21	35984681	0.5835816635417721
BS_1G5N5R8S	WGS	9	35984681	0.25010642723218807
BS_29MQMSCM	WGS	2	35984681	0.055579206051597344
BS_29DZNQYC	WGS	2	35984681	0.055579206051597344
BS_75HW641M	WGS	3	35984681	0.08336880907739601
BS_KE5D12KG	WGS	1	35984681	0.027789603025798672
BS_808H2FQN	WGS	10	35984681	0.2778960302579867
BS_K2K5YSDS	WGS	13	35984681	0.3612648393353827
BS_J2DA5W77	WGS	9	35984681	0.25010642723218807
BS_4RX1AAVV	WGS	3	35984681	0.08336880907739601
BS_Z862V8M7	WGS	12	35984681	0.33347523630958403
BS_8FYZMP93	WGS	9	35984681	0.25010642723218807
BS_S0T1WT6R	WGS	15	35984681	0.41684404538698006
BS_B3RH9V17	WGS	8	35984681	0.22231682420638937
BS_B1X2SB4P	WGS	11	35984681	0.3056856332837854
BS_B4DY7ET3	WGS	21	35984681	0.5835816635417721
BS_AYPBAHJ6	WGS	30	35984681	0.8336880907739601
BS_AXW0XBH8	WGS	15	35984681	0.41684404538698006
BS_AXM96K20	WGS	2	35984681	0.055579206051597344
BS_B4P1NP87	WGS	9	35984681	0.25010642723218807
BS_B558FJXC	WGS	10	35984681	0.2778960302579867
BS_B94G701Q	WGS	14	35984681	0.3890544423611814
BS_BA0M71QZ	WGS	3	35984681	0.08336880907739601
BS_B9QP40ER	WGS	13	35984681	0.3612648393353827
BS_AWV1EDYB	WGS	21	35984681	0.5835816635417721
BS_B91XGSA5	WGS	26	35984681	0.7225296786707655
BS_B73JK7T1	WGS	1	35984681	0.027789603025798672
BS_B6KCJF2B	WGS	5	35984681	0.13894801512899335
BS_B6K0N6HS	WGS	9	35984681	0.25010642723218807
BS_B5Z2XV03	WGS	7	35984681	0.1945272211805907
BS_AWDQEKK1	WGS	5	35984681	0.13894801512899335
BS_AK9BV52G	WGS	37	35984681	1.0282153119545507
BS_AJFG2QDD	WGS	8	35984681	0.22231682420638937
BS_AJAH8KG5	WGS	117	35984681	3.2513835540184446
BS_AJ0T7DJ7	WGS	16	35984681	0.44463364841277875
BS_AHT9PKVE	WGS	10	35984681	0.2778960302579867
BS_AHAXPFG3	WGS	37	35984681	1.0282153119545507
BS_AGGH3QGS	WGS	7	35984681	0.1945272211805907
BS_AGD2ATY1	WGS	5	35984681	0.13894801512899335
BS_BAVWP5JG	WGS	32	35984681	0.8892672968255575
BS_AGAW7M7W	WGS	4	35984681	0.11115841210319469
BS_AG6M7TJE	WGS	58	35984681	1.6117969754963228
BS_AM2TZPNS	WGS	10	35984681	0.2778960302579867
BS_AVS4DSZW	WGS	3	35984681	0.08336880907739601
BS_ASXY97FK	WGS	10	35984681	0.2778960302579867
BS_AR2BH0Z4	WGS	5	35984681	0.13894801512899335
BS_AQQY8HMR	WGS	10	35984681	0.2778960302579867
BS_AQMKA8NC	WGS	19	35984681	0.5280024574901747
BS_AQECMDPP	WGS	22	35984681	0.6113712665675708
BS_APAQ2X2S	WGS	10	35984681	0.2778960302579867
BS_ARE4EM81	WGS	5	35984681	0.13894801512899335
BS_BBHFKBE7	WGS	10	35984681	0.2778960302579867
BS_C6NB914B	WGS	20	35984681	0.5557920605159734
BS_C6GBYR17	WGS	4	35984681	0.11115841210319469
BS_C5RDMCCS	WGS	5	35984681	0.13894801512899335
BS_C3X4AEK5	WGS	22	35984681	0.6113712665675708
BS_C2NH5FDT	WGS	24	35984681	0.6669504726191681
BS_C1RRDNF5	WGS	14	35984681	0.3890544423611814
BS_C9TNGEA0	WGS	5	35984681	0.13894801512899335
BS_CKY2TTXG	WGS	30	35984681	0.8336880907739601
BS_CK7CPM73	WGS	20	35984681	0.5557920605159734
BS_AG0BZN6F	WGS	28	35984681	0.7781088847223628
BS_CHAFNK64	WGS	10	35984681	0.2778960302579867
BS_CGXTFM67	WGS	13	35984681	0.3612648393353827
BS_CGCNC41M	WGS	13	35984681	0.3612648393353827
BS_CFPWSZB5	WGS	3	35984681	0.08336880907739601
BS_CFEWVDG1	WGS	6	35984681	0.16673761815479202
BS_CDKC1E2B	WGS	5	35984681	0.13894801512899335
BS_CBMAWSAR	WGS	20	35984681	0.5557920605159734
BS_C19DFVR5	WGS	20	35984681	0.5557920605159734
BS_C0YDDQKB	WGS	1	35984681	0.027789603025798672
BS_BNFCXVYZ	WGS	7	35984681	0.1945272211805907
BS_BMHYK93N	WGS	2	35984681	0.055579206051597344
BS_BM95DGCQ	WGS	16	35984681	0.44463364841277875
BS_BFDEZK1C	WGS	25	35984681	0.6947400756449668
BS_BD4RQ1G0	WGS	4	35984681	0.11115841210319469
BS_BBTT7DH4	WGS	18	35984681	0.5002128544643761
BS_BQ81D2BP	WGS	13	35984681	0.3612648393353827
BS_BQWMQM2Y	WGS	20	35984681	0.5557920605159734
BS_BZWM455T	WGS	8	35984681	0.22231682420638937
BS_BYJDRXMK	WGS	3	35984681	0.08336880907739601
BS_BBCM52QE	WGS	7	35984681	0.1945272211805907
BS_BX8AR74E	WGS	21	35984681	0.5835816635417721
BS_BVD7PWP5	WGS	2	35984681	0.055579206051597344
BS_BSM3ZHW4	WGS	6	35984681	0.16673761815479202
BS_BS5X4H0Y	WGS	6	35984681	0.16673761815479202
BS_BR1X3R68	WGS	18	35984681	0.5002128544643761
BS_BWZTMWTM	WGS	12	35984681	0.33347523630958403
BS_AFBPM6CN	WGS	127	35984681	3.529279584276431
BS_96S0VQBN	WGS	71	35984681	1.9730618148317056
BS_969K7ZM1	WGS	4	35984681	0.11115841210319469
BS_95RRF4NE	WGS	28	35984681	0.7781088847223628
BS_94AP61Q5	WGS	6	35984681	0.16673761815479202
BS_947CK40E	WGS	1	35984681	0.027789603025798672
BS_93BV8AY9	WGS	6	35984681	0.16673761815479202
BS_93B38HPS	WGS	5	35984681	0.13894801512899335
BS_928HWFFM	WGS	242	35984681	6.725083932243279
BS_922YMFYK	WGS	2	35984681	0.055579206051597344
BS_9DM8H1RX	WGS	9	35984681	0.25010642723218807
BS_9D39MFHT	WGS	11	35984681	0.3056856332837854
